"1인당 국내총생산(명목, 원화)(만원) (Seoul)","1인당 국내총생산(명목, 원화)(만원)","1인당 국민총소득(명목, 원화)(만원) (Seoul)","1인당 국민총소득(명목, 원화)(만원)",코스피대비강남구주택매매가격지수,코스피대비경북집값,코스피대비경남집값,코스피대비인천집값,코스피대비집값,서울코스피대비집값,국내총생산대비집값,국민총소득대비집값,소비자물가지수대비 전국부동산가격,한국대출금리대비집값,Date (seoul),Date,F58,레코드 수,Idx (Seoul),Idx,강남구주택매매가격지수,강동구주택매매가격지수,강북구주택매매가격지수,강서구주택매매가격지수,강원도 (Seoul),강원도,건설업 (Seoul),건설업,경기도 (Seoul),경기도,경상남도 (Seoul),경상남도,경상북도 (Seoul),경상북도,관악구주택매매가격지수,광주광역시 (Seoul),광주광역시,광진구주택매매가격지수,구로구주택매매가격지수,금융업 (Seoul),금융업,금천구주택매매가격지수,기계 (Seoul),기계,노원구주택매매가격지수,대구광역시 (Seoul),대구광역시,대전광역시 (Seoul),대전광역시,도봉구주택매매가격지수,동대문구주택매매가격지수,동작구주택매매가격지수,마포구주택매매가격지수,미국대출금리 (Seoul),미국대출금리,보험 (Seoul),보험,부산광역시 (Seoul),부산광역시,비금속광물 (Seoul),비금속광물,서대문구주택매매가격지수,서비스업 (Seoul),서비스업,서울부동산소비심리지수 (Seoul),서울부동산소비심리지수,서울주택매매가격지수,서울특별시 (Seoul),서울특별시,서초구주택매매가격지수,섬유의복 (Seoul),섬유의복,성동구주택매매가격지수,성북구주택매매가격지수,소비자물가지수 (Seoul),소비자물가지수,송파구주택매매가격지수,실업률 (Seoul),실업률,양천구주택매매가격지수,엔원환율 (Seoul),엔원환율,영등포구주택매매가격지수,용산구주택매매가격지수,운수장비 (Seoul),운수장비,운수창고업 (Seoul),운수창고업,울산광역시 (Seoul),울산광역시,원달러환율 (Seoul),원달러환율,유통업 (Seoul),유통업,은평구주택매매가격지수,은행 (Seoul),은행,음식료품 (Seoul),음식료품,의료정밀 (Seoul),의료정밀,의약품 (Seoul),의약품,이혼율(남편) (Seoul),이혼율(남편),이혼율(아내) (Seoul),이혼율(아내),인천광역시 (Seoul),인천광역시,재산세 부과액 (Seoul),재산세 부과액,전국 (Seoul),전국 (그룹),전국,전국부동산소비심리지수 (Seoul),전국부동산소비심리지수,전기가스업 (Seoul),전기가스업,전기전자 (Seoul),전기전자,전년대비 재산세부과액 증가율 (Seoul),전년대비 재산세부과액 증가율,전라남도 (Seoul),전라남도,전라북도 (Seoul),전라북도,제조업 (Seoul),제조업,제주특별자치도 (Seoul),제주특별자치도,종로구주택매매가격지수,종이목재 (Seoul),종이목재,중구주택매매가격지수,중랑구주택매매가격지수,증권 (Seoul),증권,철강금속 (Seoul),철강금속,출산율 (Seoul),출산율,충청남도 (Seoul),충청남도,충청북도 (Seoul),충청북도,코스피지수평균 (Seoul),코스피지수평균,통신업 (Seoul),통신업,한국대출금리 (Seoul),한국대출금리,화학 (Seoul),화학
1987,1987,1973,1973,-4.668151480,-1.566046656,-8.66557744,-9.592296968,-3.827087216,-7.188879352,-4.8234303,-4.6653332,-3.151486810,-891.390255,2005-08-01,2005-08-01,,1,20,20,72.32,73.77,61.6,60.94,70.3,70.3,137.68,137.68,68.9,68.9,64,64,67.2,67.2,63.28,62.9,62.9,63.61,61.92,353.88,353.88,63.44,579.68,579.68,52.7,65.6,65.6,78.7,78.7,62.91,66.43,64.51,66.16,6.43,6.43,8419.01,8419.01,58.2,58.2,1143.46,1143.46,68.68,493.29,493.29,,,65.36,65.2,65.2,74.62,97.48,97.48,77.53,63.59,78.679,78.679,70.91,3.6,3.6,67.33,933,933,68.86,58.43,838.52,838.52,1224.67,1224.67,56.3,56.3,1038.5,1038.5,287.15,287.15,65.49,242.08,242.08,1722.94,1722.94,408.88,408.88,2441.28,2441.28,6.6,6.6,6.5,6.5,65.5,65.5,2697530755,2697530755,65.7,"62.3, 62.5, 62.7 및 23 이상",65.7,,,952.05,952.05,5462.32,5462.32,2.525140615,2.525140615,62,62,60.6,60.6,1863.4,1863.4,52.9,52.9,73.28,270.34,270.34,72.76,59.53,1478.87,1478.87,2624.25,2624.25,1.085,1.085,78.1,78.1,65.3,65.3,1101.84,1101.84,306.88,306.88,5.49,5.49,1546.19,1546.19
1987,1987,1973,1973,-6.059326690,-3.125875168,-11.12665532,-11.174665254,-5.377161348,-8.771357706,-4.6234303,-4.4653332,-3.436935690,-891.270255,2005-09-01,2005-09-01,,1,21,21,72.32,73.77,61.6,60.94,71,71,161.88,161.88,69,69,64.2,64.2,67.4,67.4,63.28,63.2,63.2,63.61,61.92,427.16,427.16,63.44,667.9,667.9,52.7,66.2,66.2,78.6,78.6,62.91,66.43,64.51,66.16,6.6,6.6,9859.06,9859.06,58.2,58.2,1235.83,1235.83,68.68,552.71,552.71,,,65.36,65.3,65.3,74.62,121.07,121.07,77.53,63.59,79.071,79.071,70.91,3.6,3.6,67.33,921.3,921.3,68.86,58.43,982.17,982.17,1400.97,1400.97,56.8,56.8,1041.1,1041.1,325.38,325.38,65.49,284.56,284.56,2016.43,2016.43,426.62,426.62,2959.08,2959.08,6.6,6.6,6.5,6.5,65.4,65.4,2697530755,2697530755,65.9,"62.3, 62.5, 62.7 및 23 이상",65.9,,,1054.99,1054.99,5840.72,5840.72,2.525140615,2.525140615,62.1,62.1,61,61,2062.71,2062.71,52.9,52.9,73.28,310.67,310.67,72.76,59.53,1930.98,1930.98,2963.39,2963.39,1.085,1.085,78.2,78.2,65.9,65.9,1171.02,1171.02,333.99,333.99,5.61,5.61,1722.93,1722.93
1987,1987,1973,1973,-6.45829917,-2.930573024,-11.78982076,-11.699790822,-5.879061764,-9.253872458,-4.6234303,-4.4653332,-3.242508460,-891.150255,2005-10-01,2005-10-01,,1,22,22,72.32,73.77,61.6,60.94,71.3,71.3,160.77,160.77,68.9,68.9,64.3,64.3,68.1,68.1,63.28,63.3,63.3,63.61,61.92,409.49,409.49,63.44,699.96,699.96,52.7,66.6,66.6,78,78,62.91,66.43,64.51,66.16,6.75,6.75,9018.98,9018.98,58.2,58.2,1000.08,1000.08,68.68,545.22,545.22,,,65.36,65.3,65.3,74.62,134.48,134.48,77.53,63.59,78.914,78.914,70.91,3.6,3.6,67.33,899.6,899.6,68.86,58.43,909.15,909.15,1313.1,1313.1,56.8,56.8,1040.2,1040.2,317.41,317.41,65.49,270.86,270.86,1983.89,1983.89,457.25,457.25,2997.69,2997.69,6.6,6.6,6.5,6.5,65.3,65.3,2697530755,2697530755,65.9,"62.3, 62.5, 62.7 및 23 이상",65.9,,,1020.88,1020.88,5435.06,5435.06,2.525140615,2.525140615,62.1,62.1,61.5,61.5,1936.36,1936.36,52.9,52.9,73.28,333.41,333.41,72.76,59.53,1778.01,1778.01,2707.79,2707.79,1.085,1.085,78.2,78.2,66.7,66.7,1190.86,1190.86,309.33,309.33,5.73,5.73,1614.01,1614.01
1987,1987,1973,1973,-7.713131970,-3.817929184,-14.29009916,-13.136879302,-7.357619524,-10.671459178,-4.5234303,-4.3653332,-2.753654000,-891.170255,2005-11-01,2005-11-01,,1,23,23,72.32,73.77,61.6,60.94,71.4,71.4,192.11,192.11,68.8,68.8,64.2,64.2,68.8,68.8,63.28,63.5,63.5,63.61,61.92,496.87,496.87,63.44,827.75,827.75,52.7,66.9,66.9,77.5,77.5,62.91,66.43,64.51,66.16,7,7,10471.31,10471.31,58.1,58.1,1054.12,1054.12,68.68,596.89,596.89,,,65.36,65.4,65.4,74.62,155.97,155.97,77.53,63.59,78.6,78.6,70.91,3.3,3.3,67.33,866.7,866.7,68.86,58.43,1042.11,1042.11,1497.13,1497.13,56.7,56.7,1033.5,1033.5,361.1,361.1,65.49,320.13,320.13,2301.65,2301.65,533.61,533.61,3773.51,3773.51,6.6,6.6,6.5,6.5,65.2,65.2,2697530755,2697530755,66,"62.3, 62.5, 62.7 및 23 이상",66,,,1038.4,1038.4,6044.83,6044.83,2.525140615,2.525140615,62.2,62.2,61.6,61.6,2140.48,2140.48,52.9,52.9,73.28,376.21,376.21,72.76,59.53,2453.32,2453.32,2657.15,2657.15,1.085,1.085,78,78,67,67,1253.26,1253.26,316.7,316.7,5.71,5.71,1708.03,1708.03
1987,1987,1973,1973,-9.433499695,-5.694184304,-17.48086546,-14.970019037,-9.421812094,-12.352060843,-4.423430300,-4.265333200,-2.945914040,-891.140255,2005-12-01,2005-12-01,,1,24,24,72.32,73.77,61.6,60.94,71.5,71.5,198.61,198.61,68.8,68.8,64.3,64.3,69.1,69.1,63.28,63.6,63.6,63.61,61.92,543.13,543.13,63.44,928.12,928.12,52.7,67.4,67.4,78,78,62.91,66.43,64.51,66.16,7.16,7.16,12366.35,12366.35,58.1,58.1,985.25,985.25,68.68,614.85,614.85,,,65.36,65.8,65.8,74.62,166.75,166.75,77.53,63.59,78.836,78.836,70.91,3.5,3.5,67.33,858.5,858.5,68.86,58.43,1126.54,1126.54,1629.29,1629.29,56.7,56.7,1011.6,1011.6,400.72,400.72,65.49,351.36,351.36,2322.15,2322.15,538.74,538.74,3481.03,3481.03,6.6,6.6,6.5,6.5,65.2,65.2,2697530755,2697530755,66.1,"62.3, 62.5, 62.7 및 23 이상",66.1,,,1109.76,1109.76,6761.03,6761.03,2.525140615,2.525140615,62.3,62.3,61.8,61.8,2273.7,2273.7,52.9,52.9,73.28,385.82,385.82,72.76,59.53,2949.3,2949.3,2574.26,2574.26,1.085,1.085,77.9,77.9,67.2,67.2,1338.81,1338.81,305.96,305.96,5.74,5.74,1683.66,1683.66
2076,2076,2070,2070,6.801864460,-6.524693888,-18.83912312,-15.838055164,-10.146609768,-12.837276196,-5.855984400,-5.820788000,-3.22795734,-891.312306,2006-01-01,2006-01-01,,1,25,25,89.37,89.98,67.67,74.81,71.7,71.7,193.01,193.01,69.1,69.1,64.5,64.5,69.3,69.3,72.19,63.9,63.9,73.12,72.35,533.63,533.63,69.4,872.38,872.38,63.64,67.8,67.8,78.2,78.2,70,71.94,80.64,78.15,7.26,7.26,11842.5,11842.5,58.1,58.1,926.08,926.08,75.6,618.61,618.61,,,77.68,66.3,66.3,92.17,179.63,179.63,89.39,72.89,79.306,79.306,87.86,3.8,3.8,89.84,821.2,821.2,83.55,79.24,1008.87,1008.87,1609.89,1609.89,56.9,56.9,964.6,964.6,431.02,431.02,79.21,352.21,352.21,2370.65,2370.65,643.64,643.64,3338.67,3338.67,6.3,6.3,6.2,6.2,65.2,65.2,3225760502,3225760502,66.4,"62.3, 62.5, 62.7 및 23 이상",66.4,,,1187.78,1187.78,7212.92,7212.92,1.195819731,1.195819731,62.4,62.4,62.2,62.2,2324.44,2324.44,52.8,52.8,79.92,352.96,352.96,80.36,66.69,2755.12,2755.12,2835.65,2835.65,1.132,1.132,77.6,77.6,67.8,67.8,1379.32,1379.32,307.22,307.22,5.79,5.79,1727.83,1727.83
2076,2076,2070,2070,7.55798166,-5.168210048,-17.29280152,-14.932373644,-8.795427528,-11.322832916,-5.4559844,-5.420788,-3.023622960,-891.342306,2006-02-01,2006-02-01,,1,26,26,89.37,89.98,67.67,74.81,72.2,72.2,191.74,191.74,69.7,69.7,64.6,64.6,69.7,69.7,72.19,64.2,64.2,73.12,72.35,514.39,514.39,69.4,862.82,862.82,63.64,68.2,68.2,78.1,78.1,70,71.94,80.64,78.15,7.5,7.5,11530.57,11530.57,58.1,58.1,974.47,974.47,75.6,599.71,599.71,,,77.68,66.9,66.9,92.17,178.5,178.5,89.39,72.89,79.464,79.464,87.86,4.1,4.1,89.84,835.3,835.3,83.55,79.24,1008.3,1008.3,1623.6,1623.6,57,57,970.9,970.9,403.96,403.96,79.21,340.75,340.75,2461.8,2461.8,723.85,723.85,3443.74,3443.74,6.3,6.3,6.2,6.2,65.3,65.3,3225760502,3225760502,66.8,"62.3, 62.5, 62.7 및 23 이상",66.8,,,1198.33,1198.33,6770.61,6770.61,1.195819731,1.195819731,62.4,62.4,62.5,62.5,2278.8,2278.8,52.8,52.8,79.92,322.34,322.34,80.36,66.69,2699.95,2699.95,2939.14,2939.14,1.132,1.132,77.9,77.9,68.5,68.5,1341.72,1341.72,318.39,318.39,5.76,5.76,1712.14,1712.14
2076,2076,2070,2070,7.759076660,-4.213826048,-16.70814152,-14.618096644,-8.042453528,-9.979629916,-4.9559844,-4.920788,-3.10566626,-891.212306,2006-03-01,2006-03-01,,1,27,27,89.37,89.98,67.67,74.81,72.8,72.8,204.91,204.91,70.4,70.4,64.8,64.8,70.4,70.4,72.19,64.5,64.5,73.12,72.35,532.23,532.23,69.4,879.77,879.77,63.64,68.5,68.5,78.1,78.1,70,71.94,80.64,78.15,7.54,7.54,11447.05,11447.05,58.1,58.1,973.64,973.64,75.6,605.24,605.24,,,77.68,68,68,92.17,179.2,179.2,89.39,72.89,79.934,79.934,87.86,3.9,3.9,89.84,827.7,827.7,83.55,79.24,1015.29,1015.29,1458.16,1458.16,57.6,57.6,971.6,971.6,388.37,388.37,79.21,366.57,366.57,2425.7,2425.7,711.91,711.91,3418.76,3418.76,6.3,6.3,6.2,6.2,65.4,65.4,3225760502,3225760502,67.3,"62.3, 62.5, 62.7 및 23 이상",67.3,,,1173.42,1173.42,6277.56,6277.56,1.195819731,1.195819731,62.4,62.4,62.9,62.9,2227.82,2227.82,52.7,52.7,79.92,326.03,326.03,80.36,66.69,2422.35,2422.35,3125.99,3125.99,1.132,1.132,78,78,69.4,69.4,1331.72,1331.72,313.06,313.06,5.89,5.89,1788.28,1788.28
2076,2076,2070,2070,6.065856760,-5.555739328,-19.84697872,-16.122308984,-9.472494608,-10.527399176,-4.2559844,-4.220788,-2.503499070,-891.272306,2006-04-01,2006-04-01,,1,28,28,89.37,89.98,67.67,74.81,73.1,73.1,236.75,236.75,71.5,71.5,64.9,64.9,71.2,71.2,72.19,64.8,64.8,73.12,72.35,560.46,560.46,69.4,889.79,889.79,63.64,68.7,68.7,77.9,77.9,70,71.94,80.64,78.15,7.75,7.75,12459.47,12459.47,58,58,991.68,991.68,75.6,625.24,625.24,,,77.68,69.5,69.5,92.17,180.82,180.82,89.39,72.89,80.013,80.013,87.86,3.5,3.5,89.84,826,826,83.55,79.24,1052.71,1052.71,1589.97,1589.97,58.2,58.2,943.4,943.4,413.37,413.37,79.21,370.33,370.33,2457.77,2457.77,812.24,812.24,3363.4,3363.4,6.3,6.3,6.2,6.2,65.7,65.7,3225760502,3225760502,68,"62.3, 62.5, 62.7 및 23 이상",68,,,1213.02,1213.02,6393.45,6393.45,1.195819731,1.195819731,62.4,62.4,63.5,63.5,2276.44,2276.44,52.7,52.7,79.92,338.55,338.55,80.36,66.69,2701.43,2701.43,3344.38,3344.38,1.132,1.132,78.1,78.1,70,70,1415.92,1415.92,356.87,356.87,5.83,5.83,1792.78,1792.78
2076,2076,2070,2070,6.610623115,-3.966613072,-18.60493478,-15.241832591,-7.987188042,-8.568562249,-3.4559844,-3.420788,-1.896687910,-891.212306,2006-05-01,2006-05-01,,1,29,29,89.37,89.98,67.67,74.81,73.2,73.2,205.91,205.91,73.1,73.1,65.1,65.1,72.1,72.1,72.19,64.9,64.9,73.12,72.35,513.11,513.11,69.4,796.92,796.92,63.64,69,69,77.5,77.5,70,71.94,80.64,78.15,7.92,7.92,12530.52,12530.52,57.9,57.9,889.16,889.16,75.6,576.54,576.54,,,77.68,70.8,70.8,92.17,170.12,170.12,89.39,72.89,80.169,80.169,87.86,3.2,3.2,89.84,844.1,844.1,83.55,79.24,964.78,964.78,1562,1562,59.3,59.3,945.6,945.6,371.43,371.43,79.21,337.32,337.32,2274.88,2274.88,767.32,767.32,3092.21,3092.21,6.3,6.3,6.2,6.2,66,66,3225760502,3225760502,68.8,"62.3, 62.5, 62.7 및 23 이상",68.8,,,1134.67,1134.67,6001.42,6001.42,1.195819731,1.195819731,62.5,62.5,64.1,64.1,2120.88,2120.88,53.1,53.1,79.92,296.56,296.56,80.36,66.69,2327.39,2327.39,3129.11,3129.11,1.132,1.132,78.1,78.1,70.1,70.1,1388.83,1388.83,358.68,358.68,5.89,5.89,1649.31,1649.31
2076,2076,2070,2070,9.418713695,0.085605104,-13.23354254,-12.049668563,-4.054659106,-4.672475557,-3.055984400,-3.020788,-1.303499070,-891.122306,2006-06-01,2006-06-01,,1,30,30,89.37,89.98,67.67,74.81,73.2,73.2,184.81,184.81,74.1,74.1,65.1,65.1,72.6,72.6,72.19,65.2,65.2,73.12,72.35,502.74,502.74,69.4,831.19,831.19,63.64,68.9,68.9,77.1,77.1,70,71.94,80.64,78.15,8.02,8.02,11894.19,11894.19,57.8,57.8,843.92,843.92,75.6,551.33,551.33,,,77.68,71.3,71.3,92.17,169.19,169.19,89.39,72.89,80.013,80.013,87.86,3.4,3.4,89.84,828.9,828.9,83.55,79.24,1029.1,1029.1,1537.28,1537.28,60,60,948.9,948.9,434.5,434.5,79.21,336.9,336.9,2157.11,2157.11,674,674,2880.72,2880.72,6.3,6.3,6.2,6.2,66.2,66.2,3225760502,3225760502,69.2,"62.3, 62.5, 62.7 및 23 이상",69.2,,,1031.31,1031.31,5815.87,5815.87,1.195819731,1.195819731,62.8,62.8,64.5,64.5,2087.32,2087.32,53.1,53.1,79.92,285.49,285.49,80.36,66.69,2223.64,2223.64,3136.43,3136.43,1.132,1.132,78,78,70.2,70.2,1249.19,1249.19,330.71,330.71,5.98,5.98,1551.35,1551.35
2076,2076,2070,2070,8.839359000,-0.147275200,-14.541748,-12.4670006,-4.6834772,-5.173143400,-2.9559844,-2.920788,-1.59111514,-891.002306,2006-07-01,2006-07-01,,1,31,31,89.37,89.98,67.67,74.81,73.4,73.4,200.47,200.47,74.5,74.5,64.9,64.9,73.1,73.1,72.19,65.2,65.2,73.12,72.35,523.15,523.15,69.4,836.7,836.7,63.64,68.8,68.8,76.8,76.8,70,71.94,80.64,78.15,8.25,8.25,11484.13,11484.13,57.7,57.7,789.95,789.95,75.6,552.91,552.91,,,77.68,71.5,71.5,92.17,158.99,158.99,89.39,72.89,80.326,80.326,87.86,3.4,3.4,89.84,835.6,835.6,83.55,79.24,1008.48,1008.48,1362.78,1362.78,60.3,60.3,955.2,955.2,409.9,409.9,79.21,359.63,359.63,2149.66,2149.66,795.11,795.11,2860.57,2860.57,6.3,6.3,6.2,6.2,66.4,66.4,3225760502,3225760502,69.3,"62.3, 62.5, 62.7 및 23 이상",69.3,,,1053.62,1053.62,5826.93,5826.93,1.195819731,1.195819731,63,63,64.8,64.8,2074.88,2074.88,53.1,53.1,79.92,291.73,291.73,80.36,66.69,2215.67,2215.67,2938.36,2938.36,1.132,1.132,77.9,77.9,70.3,70.3,1278,1278,325.32,325.32,6.1,6.1,1573.95,1573.95
2076,2076,2070,2070,8.073589240,-0.915969472,-16.00653328,-13.182967416,-5.446802192,-5.899260424,-2.7559844,-2.720788,-1.97439683,-890.942306,2006-08-01,2006-08-01,,1,32,32,89.37,89.98,67.67,74.81,73.2,73.2,206.85,206.85,74.9,74.9,64.9,64.9,73.3,73.3,72.19,65.3,65.3,73.12,72.35,520.58,520.58,69.4,871.16,871.16,63.64,68.6,68.6,76.5,76.5,70,71.94,80.64,78.15,8.25,8.25,12105.06,12105.06,57.6,57.6,820.2,820.2,75.6,568.84,568.84,,,77.68,71.7,71.7,92.17,160.31,160.31,89.39,72.89,80.797,80.797,87.86,3.4,3.4,89.84,819.5,819.5,83.55,79.24,1077.43,1077.43,1460,1460,60.6,60.6,961.4,961.4,436.37,436.37,79.21,340.59,340.59,2150.47,2150.47,854.65,854.65,3147.49,3147.49,6.3,6.3,6.2,6.2,66.5,66.5,3225760502,3225760502,69.5,"62.3, 62.5, 62.7 및 23 이상",69.5,,,1083.18,1083.18,6367.33,6367.33,1.195819731,1.195819731,63.1,63.1,65,65,2209.62,2209.62,53.1,53.1,79.92,310.81,310.81,80.36,66.69,2473.5,2473.5,3061.43,3061.43,1.132,1.132,77.6,77.6,70.2,70.2,1316.08,1316.08,324.56,324.56,6.16,6.16,1625.94,1625.94
2076,2076,2070,2070,7.260159965,-1.444952752,-17.56248298,-13.749717881,-6.070082022,-6.283016559,-2.355984400,-2.320788000,-1.86541848,-890.972306,2006-09-01,2006-09-01,,1,33,33,89.37,89.98,67.67,74.81,73.1,73.1,211.78,211.78,75.8,75.8,64.9,64.9,73.8,73.8,72.19,65.5,65.5,73.12,72.35,521.2,521.2,69.4,949.72,949.72,63.64,68.5,68.5,76.1,76.1,70,71.94,80.64,78.15,8.25,8.25,12726.17,12726.17,57.6,57.6,838.88,838.88,75.6,586.96,586.96,,,77.68,72.3,72.3,92.17,165.38,165.38,89.39,72.89,81.032,81.032,87.86,3.2,3.2,89.84,802.8,802.8,83.55,79.24,1117.3,1117.3,1536.96,1536.96,61.3,61.3,946.2,946.2,422.62,422.62,79.21,331.06,331.06,2265.44,2265.44,976.28,976.28,3122.58,3122.58,6.3,6.3,6.2,6.2,66.8,66.8,3225760502,3225760502,69.9,"62.3, 62.5, 62.7 및 23 이상",69.9,,,1093.37,1093.37,6358.08,6358.08,1.195819731,1.195819731,63.3,63.3,65.2,65.2,2252.23,2252.23,53.1,53.1,79.92,321.44,321.44,80.36,66.69,2409.99,2409.99,3103.94,3103.94,1.132,1.132,77.5,77.5,70.3,70.3,1356.53,1356.53,336.31,336.31,6.13,6.13,1683.96,1683.96
2076,2076,2070,2070,7.310232620,-0.881611136,-17.46670264,-12.696362908,-4.907091496,-4.722459012,-1.2559844,-1.220788,-0.279969600,-891.012306,2006-10-01,2006-10-01,,1,34,34,89.37,89.98,67.67,74.81,73.1,73.1,231.91,231.91,78.3,78.3,64.9,64.9,74.3,74.3,72.19,65.8,65.8,73.12,72.35,524.97,524.97,69.4,909.72,909.72,63.64,68.5,68.5,76,76,70,71.94,80.64,78.15,8.25,8.25,12585.82,12585.82,57.6,57.6,859.52,859.52,75.6,581.62,581.62,,,77.68,73.8,73.8,92.17,166.75,166.75,89.39,72.89,80.64,80.64,87.86,3.3,3.3,89.84,803.1,803.1,83.55,79.24,1110.71,1110.71,1532.93,1532.93,62.7,62.7,942.3,942.3,436.03,436.03,79.21,335.32,335.32,2259,2259,934.22,934.22,3227.27,3227.27,6.3,6.3,6.2,6.2,67.8,67.8,3225760502,3225760502,71,"62.3, 62.5, 62.7 및 23 이상",71,,,1078.23,1078.23,5897.41,5897.41,1.195819731,1.195819731,63.7,63.7,65.7,65.7,2200.02,2200.02,53.1,53.1,79.92,326.44,326.44,80.36,66.69,2380.4,2380.4,3285.19,3285.19,1.132,1.132,77.4,77.4,70.4,70.4,1354.04,1354.04,342.83,342.83,6.09,6.09,1744.5,1744.5
2076,2076,2070,2070,6.306969665,-1.450732912,-19.18577138,-11.065390861,-3.469178782,-1.535798779,1.444015600,1.479212,2.905479280,-891.062306,2006-11-01,2006-11-01,,1,35,35,89.37,89.98,67.67,74.81,73,73,259.23,259.23,84.6,84.6,65.1,65.1,75,75,72.19,66,66,73.12,72.35,542.93,542.93,69.4,980.86,980.86,63.64,68.5,68.5,76,76,70,71.94,80.64,78.15,8.25,8.25,12973.64,12973.64,57.6,57.6,965.94,965.94,75.6,612.83,612.83,,,77.68,78.2,78.2,92.17,183.52,183.52,89.39,72.89,80.248,80.248,87.86,3.2,3.2,89.84,800.5,800.5,83.55,79.24,1073.13,1073.13,1755.45,1755.45,64.9,64.9,929.5,929.5,467.34,467.34,79.21,334.55,334.55,2379.51,2379.51,919.97,919.97,3613.03,3613.03,6.3,6.3,6.2,6.2,70.5,70.5,3225760502,3225760502,73.7,기타,73.7,,,1160.62,1160.62,6075.17,6075.17,1.195819731,1.195819731,63.8,63.8,66.2,66.2,2284.36,2284.36,53.2,53.2,79.92,353.55,353.55,80.36,66.69,2597.63,2597.63,3637.39,3637.39,1.132,1.132,77.3,77.3,70.3,70.3,1403.93,1403.93,368.73,368.73,6.04,6.04,1858.93,1858.93
2076,2076,2070,2070,6.007338115,-1.329765072,-19.55891478,-8.784663591,-2.246110042,1.101828751,3.0440156,3.079212,4.214457630,-890.912306,2006-12-01,2006-12-01,,1,36,36,89.37,89.98,67.67,74.81,72.7,72.7,248.09,248.09,88.1,88.1,65.3,65.3,75.5,75.5,72.19,66,66,73.12,72.35,556.53,556.53,69.4,1034.02,1034.02,63.64,68.5,68.5,76,76,70,71.94,80.64,78.15,8.25,8.25,13744.22,13744.22,57.7,57.7,958.93,958.93,75.6,606.98,606.98,,,77.68,81.2,81.2,92.17,189.97,189.97,89.39,72.89,80.483,80.483,87.86,3.3,3.3,89.84,783.4,783.4,83.55,79.24,1027.13,1027.13,1707.46,1707.46,66.2,66.2,929.8,929.8,477.24,477.24,79.21,338.97,338.97,2484.6,2484.6,862.18,862.18,3687.61,3687.61,6.3,6.3,6.2,6.2,73.1,73.1,3225760502,3225760502,75.3,기타,75.3,,,1244.28,1244.28,5885.39,5885.39,1.195819731,1.195819731,64.1,64.1,66.5,66.5,2263.96,2263.96,53.7,53.7,79.92,343.09,343.09,80.36,66.69,2570.95,2570.95,3766.81,3766.81,1.132,1.132,77.4,77.4,70.3,70.3,1418.83,1418.83,366.5,366.5,6.19,6.19,1921.09,1921.09
2238.2,2238.2,2232.6,2232.6,9.093272125,-0.022913200,-17.9364305,-6.036555225,-0.244838950,3.964426225,0.886484420,0.968934160,5.020030400,-891.004357,2007-01-01,2007-01-01,,1,37,37,91.66,91.81,80.69,84.6,72.5,72.5,222.52,222.52,90.2,90.2,65.4,65.4,75.8,75.8,80.3,66,66,77.22,82.38,542.49,542.49,75.51,983.64,983.64,74.45,68.5,68.5,75.9,75.9,83.53,81.28,86.52,83.28,8.25,8.25,13578.94,13578.94,57.7,57.7,859.98,859.98,81.65,588.9,588.9,,,85.3,83.1,83.1,93.48,179.28,179.28,93.87,83.76,80.64,80.64,95.27,3.6,3.6,92.45,775,775,89.02,95.34,990.88,990.88,1584.53,1584.53,67.4,67.4,941,941,434.92,434.92,86.03,335.71,335.71,2333.44,2333.44,727.32,727.32,3242.9,3242.9,6.2,6.2,6.1,6.1,75,75,3883459754,3883459754,76.3,기타,76.3,,,1229.85,1229.85,5448.79,5448.79,1.203889672,1.203889672,64.4,64.4,66.8,66.8,2145.73,2145.73,53.9,53.9,82.45,329.33,329.33,87.95,79.06,2244.19,2244.19,3829.97,3829.97,1.259,1.259,77.4,77.4,70.2,70.2,1379.25,1379.25,330.97,330.97,6.32,6.32,1831.68,1831.68
2238.2,2238.2,2232.6,2232.6,7.974379545,-1.038305776,-19.97667874,-6.528792453,-1.252386286,3.111244733,1.286484420,1.36893416,4.740154290,-890.984357,2007-02-01,2007-02-01,,1,38,38,91.66,91.81,80.69,84.6,72.4,72.4,242.02,242.02,91,91,65.5,65.5,76.2,76.2,80.3,66,66,77.22,82.38,593.11,593.11,75.51,1055.95,1055.95,74.45,68.3,68.3,75.7,75.7,83.53,81.28,86.52,83.28,8.25,8.25,14472.29,14472.29,57.7,57.7,885.93,885.93,81.65,599.59,599.59,,,85.3,83.6,83.6,93.48,178.09,178.09,93.87,83.76,81.189,81.189,95.27,3.7,3.7,92.45,796.9,796.9,89.02,95.34,1095.76,1095.76,1685.61,1685.61,68,68,941.8,941.8,434.91,434.91,86.03,373.9,373.9,2256.17,2256.17,869.67,869.67,3332.95,3332.95,6.2,6.2,6.1,6.1,75.7,75.7,3883459754,3883459754,76.7,기타,76.7,,,1163.25,1163.25,5505.18,5505.18,1.203889672,1.203889672,64.7,64.7,67,67,2230.75,2230.75,54,54,82.45,344.18,344.18,87.95,79.06,2535.82,2535.82,4078.23,4078.23,1.259,1.259,77.4,77.4,70,70,1434.89,1434.89,327.52,327.52,6.34,6.34,1924.61,1924.61
